STRING_id	gene_symbol	ensembl_id	entrezgene	uniprot_id
9606.ENSP00000377854	LHX6	ENSG00000106852	26468	Q9UPM6
9606.ENSP00000294638	LHX8	ENSG00000162624	431707	Q68G74
9606.ENSP00000356357	LHX9	ENSG00000143355	56956	Q9NQ69
9606.ENSP00000261434	LIAS	ENSG00000121897	11019	O43766
9606.ENSP00000249075	LIF	ENSG00000128342	3976	P15018
9606.ENSP00000263409	LIFR	ENSG00000113594	3977	P42702
9606.ENSP00000263274	LIG1	ENSG00000105486	3978	P18858
9606.ENSP00000367787	LIG3	ENSG00000005156	3980	P49916
9606.ENSP00000349393	LIG4	ENSG00000174405	3981	P49917
9606.ENSP00000251372	LILRA1	ENSG00000104974	11024	O75019
9606.ENSP00000251377	LILRA2	ENSG00000239998	11027	Q8N149
9606.ENSP00000291759	LILRA4	ENSG00000239961	23547	P59901
9606.ENSP00000379651	LILRA6	ENSG00000244482	79168	Q6PI73
9606.ENSP00000315997	LILRB1	ENSG00000104972	10859	Q8NHL6
9606.ENSP00000375629	LILRB2	ENSG00000131042	10288	Q8N423
9606.ENSP00000245620	LILRB3	ENSG00000204577	107987462	O75022
9606.ENSP00000245620	LILRB3	ENSG00000204577	102725035	O75022
9606.ENSP00000245620	LILRB3	ENSG00000204577	107987425	O75022
9606.ENSP00000245620	LILRB3	ENSG00000204577	11025	O75022
9606.ENSP00000270452	LILRB4	ENSG00000186818	11006	Q8NHJ6
9606.ENSP00000406478	LILRB5	ENSG00000105609	10990	O75023
9606.ENSP00000221973	LIM2	ENSG00000105370	3982	P55344
9606.ENSP00000378400	LIMA1	ENSG00000050405	51474	Q9UHB6
9606.ENSP00000316891	LIMCH1	ENSG00000064042	22998	Q9UPQ0
9606.ENSP00000273317	LIMD1	ENSG00000144791	8994	Q9UGP4
9606.ENSP00000259006	LIMD2	ENSG00000136490	80774	Q9BT23
9606.ENSP00000309521	LIME1	ENSG00000203896	54923	Q9H400
9606.ENSP00000336740	LIMK1	ENSG00000106683	3984	P53667
9606.ENSP00000339916	LIMK2	ENSG00000182541	3985	P53671
9606.ENSP00000446121	LIMS1	ENSG00000169756	3987	P48059
9606.ENSP00000326888	LIMS2	ENSG00000072163	55679	Q7Z4I7
9606.ENSP00000405165	LIMS3	ENSG00000256977	96626	P0CW19
9606.ENSP00000404432	LIMS4	ENSG00000256671	100288695	P0CW20
9606.ENSP00000254231	LIN28A	ENSG00000131914	79727	Q9H9Z2
9606.ENSP00000344401	LIN28B	ENSG00000187772	389421	Q6ZN17
9606.ENSP00000301159	LIN37	ENSG00000267796	55957	Q96GY3
9606.ENSP00000451812	LIN52	ENSG00000205659	91750	Q52LA3
9606.ENSP00000341947	LIN54	ENSG00000189308	132660	Q6MZP7
9606.ENSP00000447488	LIN7A	ENSG00000111052	8825	O14910
9606.ENSP00000221459	LIN7B	ENSG00000104863	64130	Q9HAP6
9606.ENSP00000278193	LIN7C	ENSG00000148943	55327	Q9NUP9
9606.ENSP00000329102	LIN9	ENSG00000183814	286826	Q5TKA1
9606.ENSP00000347451	LINGO1	ENSG00000169783	84894	Q96FE5
9606.ENSP00000310126	LINGO2	ENSG00000174482	158038	Q7L985
9606.ENSP00000357810	LINGO4	ENSG00000213171	339398	Q6UY18
9606.ENSP00000318423	LINS1	ENSG00000140471	55180	Q8NG48
9606.ENSP00000337354	LIPA	ENSG00000107798	3988	P38571
9606.ENSP00000299022	LIPC	ENSG00000166035	3990	P11150
9606.ENSP00000244289	LIPE	ENSG00000079435	3991	Q05469
9606.ENSP00000377900	LIPF	ENSG00000182333	8513	P07098
9606.ENSP00000261292	LIPG	ENSG00000101670	9388	Q9Y5X9
9606.ENSP00000296252	LIPH	ENSG00000163898	200879	Q8WWY8
9606.ENSP00000343331	LIPI	ENSG00000188992	149998	Q6XZB0
9606.ENSP00000361007	LIPJ	ENSG00000204022	142910	Q5W064
9606.ENSP00000383900	LIPK	ENSG00000204021	643414	Q5VXJ0
9606.ENSP00000383901	LIPM	ENSG00000173239	340654	Q5VYY2
9606.ENSP00000383923	LIPN	ENSG00000204020	643418	Q5VXI9
9606.ENSP00000309463	LIPT2	ENSG00000175536	387787	A6NK58
9606.ENSP00000340118	LITAF	ENSG00000189067	9516	Q99732
9606.ENSP00000274382	LIX1	ENSG00000145721	167410	Q8N485
9606.ENSP00000310801	LKAAEAR1	ENSG00000171695	198437	Q8TD35
9606.ENSP00000386450	LLCFC1	ENSG00000165131	135927	Q96L11
9606.ENSP00000321537	LLGL1	ENSG00000131899	3996	Q15334
9606.ENSP00000376333	LLGL2	ENSG00000073350	3993	Q6P1M3
9606.ENSP00000266604	LLPH	ENSG00000139233	84298	Q9BRT6
9606.ENSP00000251047	LMAN1	ENSG00000074695	3998	P49257
9606.ENSP00000310431	LMAN1L	ENSG00000140506	79748	Q9HAT1
9606.ENSP00000303366	LMAN2	ENSG00000169223	10960	Q12907
9606.ENSP00000366280	LMAN2L	ENSG00000114988	81562	Q9H0V9
9606.ENSP00000326604	LMBR1	ENSG00000105983	64327	Q8WVP7
9606.ENSP00000267102	LMBR1L	ENSG00000139636	55716	Q6UX01
9606.ENSP00000359609	LMBRD1	ENSG00000168216	55788	Q9NUN5
9606.ENSP00000296603	LMBRD2	ENSG00000164187	92255	Q68DH5
9606.ENSP00000157600	LMCD1	ENSG00000071282	29995	Q9NZU5
9606.ENSP00000262301	LMF1	ENSG00000103227	64788	Q96S06
9606.ENSP00000424381	LMF2	ENSG00000100258	91289	Q9BU23
9606.ENSP00000410926	LMLN	ENSG00000185621	89782	Q96KR4
9606.ENSP00000357283	LMNA	ENSG00000160789	4000	P02545
9606.ENSP00000261366	LMNB1	ENSG00000113368	4001	P20700
9606.ENSP00000407353	LMNTD1	ENSG00000152936	160492	Q8N9Z9
9606.ENSP00000331167	LMNTD2	ENSG00000185522	256329	Q8IXW0
9606.ENSP00000338207	LMO1	ENSG00000166407	4004	P25800
9606.ENSP00000257818	LMO2	ENSG00000135363	4005	P25791
9606.ENSP00000312856	LMO3	ENSG00000048540	55885	Q8TAP4
9606.ENSP00000359573	LMO4	ENSG00000143013	8543	P61968
9606.ENSP00000433352	LMO7	ENSG00000136153	4008	Q8WWI1
9606.ENSP00000356257	LMOD1	ENSG00000163431	25802	P29536
9606.ENSP00000411932	LMOD2	ENSG00000170807	442721	Q6P5Q4
9606.ENSP00000414670	LMOD3	ENSG00000163380	56203	Q0VAK6
9606.ENSP00000297293	LMTK2	ENSG00000164715	22853	Q8IWU2
9606.ENSP00000294816	LMX1A	ENSG00000162761	4009	Q8TE12
9606.ENSP00000347684	LMX1B	ENSG00000136944	4010	O60663
9606.ENSP00000373191	LNP1	ENSG00000206535	348801	A1A4G5
9606.ENSP00000231368	LNPEP	ENSG00000113441	4012	Q9UIQ6
9606.ENSP00000272748	LNPK	ENSG00000144320	80856	Q9C0E8
9606.ENSP00000263925	LNX1	ENSG00000072201	84708	Q8TBB1
9606.ENSP00000325929	LNX2	ENSG00000139517	222484	Q8N448
9606.ENSP00000353826	LONP1	ENSG00000196365	9361	P36776
9606.ENSP00000285737	LONP2	ENSG00000102910	83752	Q86WA8
9606.ENSP00000381298	LONRF1	ENSG00000154359	91694	Q17RB8
9606.ENSP00000377086	LONRF2	ENSG00000170500	164832	Q1L5Z9
9606.ENSP00000360690	LONRF3	ENSG00000175556	79836	Q496Y0
9606.ENSP00000231004	LOX	ENSG00000113083	4015	P28300
9606.ENSP00000300591	LOXHD1	ENSG00000167210	125336	Q8IVV2
9606.ENSP00000261921	LOXL1	ENSG00000129038	4016	Q08397
9606.ENSP00000373783	LOXL2	ENSG00000134013	4017	Q9Y4K0
9606.ENSP00000264094	LOXL3	ENSG00000115318	84695	P58215
9606.ENSP00000260702	LOXL4	ENSG00000138131	84171	Q96JB6
9606.ENSP00000321334	LPA	ENSG00000198670	4018	P08519
9606.ENSP00000351755	LPAR1	ENSG00000198121	1902	Q92633
9606.ENSP00000384665	LPAR2	ENSG00000064547	9170	Q9HBW0
9606.ENSP00000359643	LPAR3	ENSG00000171517	23566	Q9UBY5
9606.ENSP00000327875	LPAR5	ENSG00000184574	57121	Q9H1C0
9606.ENSP00000344353	LPAR6	ENSG00000139679	10161	P43657
9606.ENSP00000283415	LPCAT1	ENSG00000153395	79888	Q8NF37
9606.ENSP00000262134	LPCAT2	ENSG00000087253	54947	Q7L5N7
9606.ENSP00000261407	LPCAT3	ENSG00000111684	10162	Q6P1A2
9606.ENSP00000317300	LPCAT4	ENSG00000176454	254531	Q643R3
9606.ENSP00000355963	LPGAT1	ENSG00000123684	9926	Q92604
9606.ENSP00000256720	LPIN1	ENSG00000134324	23175	Q14693
9606.ENSP00000261596	LPIN2	ENSG00000101577	9663	Q92539
9606.ENSP00000362354	LPIN3	ENSG00000132793	64900	Q9BQK8
9606.ENSP00000309757	LPL	ENSG00000175445	4023	P06858
9606.ENSP00000262290	LPO	ENSG00000167419	4025	P22079
9606.ENSP00000431284	LPXN	ENSG00000110031	9404	O60711
9606.ENSP00000337224	LRAT	ENSG00000121207	9227	O95237
9606.ENSP00000349629	LRBA	ENSG00000198589	987	P50851
9606.ENSP00000374447	LRCH1	ENSG00000136141	23143	Q9Y2L9
9606.ENSP00000325091	LRCH2	ENSG00000130224	57631	Q5VUJ6
9606.ENSP00000334375	LRCH3	ENSG00000186001	84859	Q96II8
9606.ENSP00000309689	LRCH4	ENSG00000077454	4034	O75427
9606.ENSP00000248668	LRFN1	ENSG00000128011	57622	Q9P244
9606.ENSP00000345985	LRFN2	ENSG00000156564	57497	Q9ULH4
9606.ENSP00000246529	LRFN3	ENSG00000126243	79414	Q9BTN0
9606.ENSP00000312535	LRFN4	ENSG00000173621	78999	Q6PJG9
9606.ENSP00000298119	LRFN5	ENSG00000165379	145581	Q96NI6
9606.ENSP00000302621	LRG1	ENSG00000171236	116844	P02750
9606.ENSP00000285928	LRGUK	ENSG00000155530	136332	Q96M69
9606.ENSP00000358778	LRIF1	ENSG00000121931	55791	Q5T3J3
9606.ENSP00000273261	LRIG1	ENSG00000144749	26018	Q96JA1
9606.ENSP00000355396	LRIG2	ENSG00000198799	9860	O94898
9606.ENSP00000326759	LRIG3	ENSG00000139263	121227	Q6UXM1
9606.ENSP00000361177	LRIT1	ENSG00000148602	26103	Q9P2V4
9606.ENSP00000361185	LRIT2	ENSG00000204033	340745	A6NDA9
9606.ENSP00000361577	LRMDA	ENSG00000148655	83938	Q9H2I8
9606.ENSP00000346442	LRMP	ENSG00000118308	4033	Q12912
9606.ENSP00000243077	LRP1	ENSG00000123384	4035	Q07954
9606.ENSP00000352601	LRP10	ENSG00000197324	26020	Q7Z4F1
9606.ENSP00000239367	LRP11	ENSG00000120256	84918	Q86VZ4
9606.ENSP00000276654	LRP12	ENSG00000147650	29967	Q9Y561
9606.ENSP00000374135	LRP1B	ENSG00000168702	53353	Q9NZR2
9606.ENSP00000263816	LRP2	ENSG00000081479	4036	P98164
9606.ENSP00000332681	LRP2BP	ENSG00000109771	55805	Q9P2M1
9606.ENSP00000253193	LRP3	ENSG00000130881	4037	O75074
9606.ENSP00000367888	LRP4	ENSG00000134569	4038	O75096
9606.ENSP00000294304	LRP5	ENSG00000162337	4041	O75197
9606.ENSP00000384291	LRP5L	ENSG00000100068	91355	A4QPB2
9606.ENSP00000261349	LRP6	ENSG00000070018	4040	O75581
9606.ENSP00000303634	LRP8	ENSG00000157193	7804	Q14114
9606.ENSP00000421922	LRPAP1	ENSG00000163956	4043	P30533
9606.ENSP00000260665	LRPPRC	ENSG00000138095	10128	P42704
9606.ENSP00000298288	LRR1	ENSG00000165501	122769	Q96L50
9606.ENSP00000359925	LRRC1	ENSG00000137269	55227	Q9BTT6
9606.ENSP00000355166	LRRC10	ENSG00000198812	376132	Q5BKY1
9606.ENSP00000367315	LRRC10B	ENSG00000204950	390205	A6NIK2
9606.ENSP00000292524	LRRC14	ENSG00000160959	9684	Q15048
9606.ENSP00000327675	LRRC14B	ENSG00000185028	389257	A6NHZ5
9606.ENSP00000344242	LRRC17	ENSG00000128606	10234	Q8N6Y2
9606.ENSP00000363275	LRRC18	ENSG00000165383	474354	Q8N456
9606.ENSP00000369395	LRRC19	ENSG00000184434	64922	Q9H756
9606.ENSP00000296144	LRRC2	ENSG00000163827	79442	Q9BYS8
9606.ENSP00000348043	LRRC20	ENSG00000172731	55222	Q8TCA0
9606.ENSP00000007969	LRRC23	ENSG00000010626	10233	Q53EV4
9606.ENSP00000434849	LRRC24	ENSG00000254402	441381	Q50LG9
9606.ENSP00000340983	LRRC25	ENSG00000175489	126364	Q8N386
9606.ENSP00000360597	LRRC26	ENSG00000184709	389816	Q2I0M4
9606.ENSP00000357602	LRRC27	ENSG00000148814	80313	Q9C0I9
9606.ENSP00000304923	LRRC28	ENSG00000168904	123355	Q86X40
9606.ENSP00000291592	LRRC3	ENSG00000160233	81543	Q9BY71
9606.ENSP00000372959	LRRC30	ENSG00000206422	339291	A6NM36
9606.ENSP00000325978	LRRC31	ENSG00000114248	79782	Q6UY01
9606.ENSP00000260061	LRRC32	ENSG00000137507	2615	Q14392
9606.ENSP00000414635	LRRC34	ENSG00000171757	151827	Q8IZ02
9606.ENSP00000329943	LRRC36	ENSG00000159708	55282	Q1X8D7
9606.ENSP00000326324	LRRC37A	ENSG00000176681	9884	A6NMS7
9606.ENSP00000333071	LRRC37A2	ENSG00000238083	474170	A6NM11
9606.ENSP00000325713	LRRC37A3	ENSG00000176809	374819	O60309
9606.ENSP00000340519	LRRC37B	ENSG00000185158	114659	Q96QE4
9606.ENSP00000365253	LRRC38	ENSG00000162494	126755	Q5VT99
9606.ENSP00000344470	LRRC39	ENSG00000122477	127495	Q96DD0
9606.ENSP00000379880	LRRC3B	ENSG00000179796	116135	Q96PB8
9606.ENSP00000367157	LRRC3C	ENSG00000204913	100505591	A6NJW4
9606.ENSP00000249363	LRRC4	ENSG00000128594	64101	Q9HBW1
9606.ENSP00000359990	LRRC40	ENSG00000066557	55631	Q9H9A6
9606.ENSP00000343298	LRRC41	ENSG00000132128	10489	Q15345
9606.ENSP00000318185	LRRC42	ENSG00000116212	115353	Q9Y546
9606.ENSP00000344233	LRRC43	ENSG00000158113	254050	Q8N309
9606.ENSP00000306760	LRRC45	ENSG00000169683	201255	Q96CN5
9606.ENSP00000269025	LRRC46	ENSG00000141294	90506	Q96FV0
9606.ENSP00000367498	LRRC47	ENSG00000130764	57470	Q8N1G4
9606.ENSP00000260382	LRRC49	ENSG00000137821	54839	Q8IUZ0
9606.ENSP00000373853	LRRC4B	ENSG00000131409	94030	Q9NT99
9606.ENSP00000278198	LRRC4C	ENSG00000148948	57689	Q9HCJ2
9606.ENSP00000294818	LRRC52	ENSG00000162763	440699	Q8N7C0
9606.ENSP00000294635	LRRC53	ENSG00000162621	105378803	A6NM62
9606.ENSP00000419542	LRRC55	ENSG00000183908	219527	Q6ZSA7
9606.ENSP00000270115	LRRC56	ENSG00000161328	115399	Q8IYG6
9606.ENSP00000326817	LRRC57	ENSG00000180979	255252	Q8N9N7
9606.ENSP00000295628	LRRC58	ENSG00000163428	116064	Q96CX6
9606.ENSP00000225972	LRRC59	ENSG00000108829	55379	Q96AG4
9606.ENSP00000250173	LRRC6	ENSG00000129295	23639	Q86X45
9606.ENSP00000339047	LRRC61	ENSG00000127399	65999	Q9BV99
9606.ENSP00000469337	LRRC63	ENSG00000173988	220416	Q05C16
9606.ENSP00000341944	LRRC66	ENSG00000188993	339977	Q68CR7
9606.ENSP00000400803	LRRC69	ENSG00000214954	100130742	Q6ZNQ3
9606.ENSP00000035383	LRRC7	ENSG00000033122	57554	Q96NW7
9606.ENSP00000399441	LRRC70	ENSG00000186105	100130733	Q7Z2Q7
9606.ENSP00000336661	LRRC71	ENSG00000160838	149499	Q8N4P6
9606.ENSP00000361518	LRRC73	ENSG00000204052	221424	Q5JTD7
9606.ENSP00000377369	LRRC74A	ENSG00000100565	145497	Q0VAA2
9606.ENSP00000419502	LRRC75A	ENSG00000181350	388341	Q8NAA5
9606.ENSP00000320520	LRRC75B	ENSG00000178026	388886	Q2VPJ9
9606.ENSP00000259324	LRRC8A	ENSG00000136802	56262	Q8IWT6
9606.ENSP00000332674	LRRC8B	ENSG00000197147	23507	Q6P9F7
9606.ENSP00000359483	LRRC8C	ENSG00000171488	84230	Q8TDW0
9606.ENSP00000338887	LRRC8D	ENSG00000171492	55144	Q7L1W4
9606.ENSP00000306524	LRRC8E	ENSG00000171017	80131	Q6NSJ5
9606.ENSP00000454748	LRRC9	ENSG00000131951	341883	Q6ZRR7
9606.ENSP00000353538	LRRCC1	ENSG00000133739	85444	Q9C099
9606.ENSP00000405987	LRRD1	ENSG00000240720	401387	A4D1F6
9606.ENSP00000375857	LRRFIP1	ENSG00000124831	9208	Q32MZ4
9606.ENSP00000338727	LRRFIP2	ENSG00000093167	9209	Q9Y608
9606.ENSP00000376910	LRRIQ1	ENSG00000133640	84125	Q96JM4
9606.ENSP00000346414	LRRIQ3	ENSG00000162620	127255	A6PVS8
9606.ENSP00000342188	LRRIQ4	ENSG00000188306	344657	A6NIV6
9606.ENSP00000373600	LRRK1	ENSG00000154237	79705	Q38SD2
9606.ENSP00000298910	LRRK2	ENSG00000188906	120892	Q5S007
9606.ENSP00000314901	LRRN1	ENSG00000175928	57633	Q6UXK5
9606.ENSP00000356143	LRRN2	ENSG00000170382	10446	O75325
9606.ENSP00000312001	LRRN3	ENSG00000173114	54674	Q9H3W5
9606.ENSP00000368135	LRRN4	ENSG00000125872	164312	Q8WUT4
9606.ENSP00000325808	LRRN4CL	ENSG00000177363	221091	Q8ND94
9606.ENSP00000295057	LRRTM1	ENSG00000162951	347730	Q86UE6
9606.ENSP00000274711	LRRTM2	ENSG00000146006	26045	O43300
9606.ENSP00000355187	LRRTM3	ENSG00000198739	347731	Q86VH5
9606.ENSP00000386357	LRRTM4	ENSG00000176204	80059	Q86VH4
9606.ENSP00000300417	LRSAM1	ENSG00000148356	90678	Q6UWE0
9606.ENSP00000273286	LRTM1	ENSG00000144771	57408	Q9HBL6
9606.ENSP00000299194	LRTM2	ENSG00000166159	654429	Q8N967
9606.ENSP00000305742	LRTOMT	ENSG00000184154	220074	Q8WZ04
9606.ENSP00000305742	LRTOMT	ENSG00000184154	220074	Q96E66
9606.ENSP00000292616	LRWD1	ENSG00000161036	222229	Q9UFC0
9606.ENSP00000419000	LSAMP	ENSG00000185565	4045	Q13449
9606.ENSP00000265245	LSG1	ENSG00000041802	55341	Q9H089
9606.ENSP00000310596	LSM1	ENSG00000175324	27257	O15116
9606.ENSP00000319341	LSM10	ENSG00000181817	84967	Q969L4
9606.ENSP00000286307	LSM11	ENSG00000155858	134353	P83369
9606.ENSP00000293406	LSM12	ENSG00000161654	124801	Q3MHD2
9606.ENSP00000413964	LSM14A	ENSG00000257103	26065	Q8ND56
9606.ENSP00000279068	LSM14B	ENSG00000149657	149986	Q9BX40
9606.ENSP00000364813	LSM2	ENSG00000204392	57819	Q9Y333
9606.ENSP00000302160	LSM3	ENSG00000170860	27258	P62310
9606.ENSP00000469468	LSM4	ENSG00000130520	25804	Q9Y4Z0
9606.ENSP00000410758	LSM5	ENSG00000106355	23658	Q9Y4Y9
9606.ENSP00000296581	LSM6	ENSG00000164167	11157	P62312
9606.ENSP00000252622	LSM7	ENSG00000130332	51690	Q9UK45
9606.ENSP00000249299	LSM8	ENSG00000128534	51691	O95777
9606.ENSP00000308383	LSP1	ENSG00000130592	4046	P33241
9606.ENSP00000354575	LSR	ENSG00000105699	51599	Q86X29
9606.ENSP00000348762	LSS	ENSG00000160285	4047	P48449
9606.ENSP00000365261	LST1	ENSG00000204482	7940	O00453
9606.ENSP00000403495	LTA	ENSG00000226979	4049	P01374
9606.ENSP00000228740	LTA4H	ENSG00000111144	4048	P09960
9606.ENSP00000410481	LTB	ENSG00000227507	4050	Q06643
9606.ENSP00000307445	LTB4R	ENSG00000213903	1241	Q15722
9606.ENSP00000433290	LTB4R2	ENSG00000213906	56413	Q9NPC1
9606.ENSP00000386043	LTBP1	ENSG00000049323	4052	Q14766
9606.ENSP00000261978	LTBP2	ENSG00000119681	4053	Q14767
9606.ENSP00000301873	LTBP3	ENSG00000168056	4054	Q9NS15
9606.ENSP00000311905	LTBP4	ENSG00000090006	8425	Q8N2S1
9606.ENSP00000228918	LTBR	ENSG00000111321	4055	P36941
9606.ENSP00000292596	LTC4S	ENSG00000213316	4056	Q16873
9606.ENSP00000231751	LTF	ENSG00000012223	4057	P02788
9606.ENSP00000263800	LTK	ENSG00000062524	4058	P29376
9606.ENSP00000373846	LTN1	ENSG00000198862	26046	O94822
9606.ENSP00000279147	LTO1	ENSG00000149716	220064	Q8WV07
9606.ENSP00000356548	LTV1	ENSG00000135521	84946	Q96GA3
9606.ENSP00000293872	LUC7L	ENSG00000007392	55692	Q9NQ29
9606.ENSP00000347005	LUC7L2	ENSG00000146963	51631	Q9Y383
9606.ENSP00000240304	LUC7L3	ENSG00000108848	51747	O95232
9606.ENSP00000266718	LUM	ENSG00000139329	4060	P51884
9606.ENSP00000361048	LURAP1	ENSG00000171357	541468	Q96LR2
9606.ENSP00000321026	LURAP1L	ENSG00000153714	286343	Q8IV03
9606.ENSP00000303758	LUZP1	ENSG00000169641	7798	Q86V48
9606.ENSP00000336817	LUZP2	ENSG00000187398	338645	Q86TE4
9606.ENSP00000360988	LUZP4	ENSG00000102021	51213	Q9P127
9606.ENSP00000468007	LUZP6	ENSG00000267697	767558	Q538Z0
9606.ENSP00000350541	LVRN	ENSG00000172901	206338	Q6Q4G3
9606.ENSP00000264265	LXN	ENSG00000079257	56925	Q9BS40
9606.ENSP00000301263	LY6D	ENSG00000167656	8581	Q14210
9606.ENSP00000292494	LY6E	ENSG00000160932	4061	Q16553
9606.ENSP00000372724	LY6G5C	ENSG00000204428	80741	Q5SRR4
9606.ENSP00000364978	LY6G6C	ENSG00000204421	80740	O95867
9606.ENSP00000364985	LY6G6D	ENSG00000244355	58530	O95868
9606.ENSP00000364985	LY6G6D	ENSG00000244355	110599563	O95868
9606.ENSP00000364992	LY6G6F	ENSG00000204424	259215	Q5SQ64
9606.ENSP00000342711	LY6H	ENSG00000176956	4062	O94772
9606.ENSP00000230568	LY86	ENSG00000112799	9450	O95711
9606.ENSP00000284818	LY96	ENSG00000154589	23643	Q9Y6Y9
9606.ENSP00000345917	LYAR	ENSG00000145220	55646	Q9NX58
9606.ENSP00000311320	LYG1	ENSG00000144214	129530	Q8N1E2
9606.ENSP00000327533	LYG2	ENSG00000185674	254773	Q86SG7
9606.ENSP00000264824	LYL1	ENSG00000104903	4066	P12980
9606.ENSP00000428924	LYN	ENSG00000254087	4067	P07948
9606.ENSP00000380605	LYPD1	ENSG00000150551	116372	Q8N2G4
9606.ENSP00000352163	LYPD2	ENSG00000197353	137797	Q6UXB3
9606.ENSP00000244333	LYPD3	ENSG00000124466	27076	O95274
9606.ENSP00000367185	LYPD5	ENSG00000159871	284348	Q6UWN5
9606.ENSP00000334463	LYPD6	ENSG00000187123	130574	Q86Y78
9606.ENSP00000387077	LYPD6B	ENSG00000150556	130576	Q8NI32
9606.ENSP00000320043	LYPLA1	ENSG00000120992	10434	O75608
9606.ENSP00000363638	LYPLA2	ENSG00000011009	11313	O95372
9606.ENSP00000355895	LYPLAL1	ENSG00000143353	127018	Q5VWZ2
9606.ENSP00000219168	LYRM1	ENSG00000102897	57149	O43325
9606.ENSP00000430025	LYRM2	ENSG00000083099	57226	Q9NU23
9606.ENSP00000443900	LYRM4	ENSG00000214113	57128	Q9HD34
9606.ENSP00000368688	LYRM7	ENSG00000186687	90624	Q5U5X0
9606.ENSP00000368396	LYRM9	ENSG00000232859	201229	A8MSI8
9606.ENSP00000357904	LYSMD1	ENSG00000163155	388695	Q96S90
9606.ENSP00000267838	LYSMD2	ENSG00000140280	256586	Q8IV50
9606.ENSP00000314518	LYSMD3	ENSG00000176018	116068	Q7Z3D4
9606.ENSP00000342840	LYSMD4	ENSG00000183060	145748	Q5XG99
9606.ENSP00000374443	LYST	ENSG00000143669	1130	Q99698
9606.ENSP00000256178	LYVE1	ENSG00000133800	10894	Q9Y5Y7
9606.ENSP00000261267	LYZ	ENSG00000090382	4069	P61626
9606.ENSP00000364650	LYZL1	ENSG00000120563	84569	Q6UWQ5
9606.ENSP00000364467	LYZL2	ENSG00000151033	119180	Q7Z4W2
9606.ENSP00000287748	LYZL4	ENSG00000157093	131375	Q96KX0
9606.ENSP00000366418	LZIC	ENSG00000162441	84328	Q8WZA0
9606.ENSP00000296135	LZTFL1	ENSG00000163818	54585	Q9NQ48
9606.ENSP00000215739	LZTR1	ENSG00000099949	8216	Q8N653
9606.ENSP00000265801	LZTS1	ENSG00000061337	11178	Q9Y250
9606.ENSP00000359240	LZTS2	ENSG00000107816	84445	Q9BRK4
9606.ENSP00000332123	LZTS3	ENSG00000088899	9762	O60299
9606.ENSP00000290536	M1AP	ENSG00000159374	130951	Q8TC57
9606.ENSP00000000412	M6PR	ENSG00000003056	4074	P20645
9606.ENSP00000273390	MAATS1	ENSG00000183833	89876	Q7Z4T9
9606.ENSP00000369251	MAB21L1	ENSG00000180660	4081	Q13394
9606.ENSP00000324701	MAB21L2	ENSG00000181541	10586	Q9Y586
9606.ENSP00000358512	MAB21L3	ENSG00000173212	126868	Q8N8X9
9606.ENSP00000373586	MAB21L4	ENSG00000172478	79919	Q08AI8
9606.ENSP00000328410	MACC1	ENSG00000183742	346389	Q6ZN28
9606.ENSP00000354573	MACF1	ENSG00000127603	643314	Q9UPN3
9606.ENSP00000431179	MACF1	ENSG00000127603	643314	Q9UPN3
9606.ENSP00000354573	MACF1	ENSG00000127603	23499	Q9UPN3
9606.ENSP00000431179	MACF1	ENSG00000127603	23499	Q9UPN3
9606.ENSP00000363463	MACO1	ENSG00000204178	55219	Q8N5G2
9606.ENSP00000255681	MACROD1	ENSG00000133315	28992	Q9BQ69
9606.ENSP00000217246	MACROD2	ENSG00000172264	140733	A1Z1Q3
9606.ENSP00000265854	MAD1L1	ENSG00000002822	8379	Q9Y6D9
9606.ENSP00000296509	MAD2L1	ENSG00000164109	4085	Q13257
9606.ENSP00000410818	MAD2L1BP	ENSG00000124688	9587	Q15013
9606.ENSP00000235310	MAD2L2	ENSG00000116670	10459	Q9UI95
9606.ENSP00000215637	MADCAM1	ENSG00000099866	8174	Q13477
9606.ENSP00000310933	MADD	ENSG00000110514	8567	Q8WXG6
9606.ENSP00000302830	MAEA	ENSG00000090316	10296	Q7L5Y9
9606.ENSP00000356846	MAEL	ENSG00000143194	84944	Q96JY0
9606.ENSP00000327048	MAF	ENSG00000178573	4094	O75444
9606.ENSP00000318604	MAF1	ENSG00000179632	84232	Q9H063
9606.ENSP00000328364	MAFA	ENSG00000182759	389692	Q8NHW3
9606.ENSP00000362410	MAFB	ENSG00000204103	9935	Q9Y5Q3
9606.ENSP00000345393	MAFF	ENSG00000185022	23764	Q9ULX9
9606.ENSP00000350369	MAFG	ENSG00000197063	4097	O15525
9606.ENSP00000344903	MAFK	ENSG00000198517	7975	O60675
9606.ENSP00000376048	MAG	ENSG00000105695	4099	P20916
9606.ENSP00000349085	MAGEA1	ENSG00000198681	4100	P43355
9606.ENSP00000244096	MAGEA10	ENSG00000124260	4109	P43363
9606.ENSP00000347358	MAGEA11	ENSG00000185247	4110	P43364
9606.ENSP00000350592	MAGEA12	ENSG00000213401	4111	P43365
9606.ENSP00000359301	MAGEA3	ENSG00000221867	4102	P43357
9606.ENSP00000276344	MAGEA4	ENSG00000147381	4103	P43358
9606.ENSP00000329199	MAGEA6	ENSG00000197172	4105	P43360
9606.ENSP00000286482	MAGEA8	ENSG00000156009	4107	P43361
